"repository","repositoryRoot","status","path","sizeBytes","sha256","classification","sensitivityFlags"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectWp98hbMissingEscrow.tmp.js","2110","c300095e5b30daa05b78d04fc2914ca4d4f8231e23ee400e8ea1cffb7487feed","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/monitorRegistrationRecovery.tmp.js","3601","ee05f165decf79d573999e54efc5dcc98a0f8972613167a1f2f83238d3686fc3","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/prepareP39FinalWallets.tmp.js","2306","c5bef296ff443834814bf42ee61d6a636f721a03c2ae8b484d66ac6824690f0d","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/probeProductionArchive.tmp.js","2092","ea837b9ec9cc9b0fe292c9ab74e1a8e161a95f8333ce540886d15ed1dd850cd0","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/readProductionHead.tmp.js","344","b3b1ba83397a58b4a8355159eb7763294748e636088430e70e330777de1fb639","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/runFocusedP39RecycleTest.js","9202","c079628c310219c7a37a1d86b32ca6add227e2b849b8804b8ffdf8ee149970bb","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/runWalletReplacementForkRehearsal.tmp.js","14317","1c952bce6a2a3bf25e04253fd4b266f5b1177218855b6ca0b177f3fc9dc9b22c","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/scanPostMigrationLogs.tmp.ps1","1637","9f2db47fe3b69bd3b1f0d66402b570e3c4908724b3887dd36f4a1114217f3bd1","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/simulateProposal98Exact.tmp.js","1427","6b542571c2a299561c14821ac2d0ac3fc92da0a7757af99fb0dd707bd5447bf1","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/submitProductionRecycleSelfFixProposal.js","2390","7f37bbb416f208da4e683b5b1a4c19a8d7ac774df51efa8592e8ec91cae0ef74","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/submitWalletReplacementProposalPackage.tmp.js","4935","c941b7d469a6b0bb3e69c135af60ebc331cd68dfc39bf38275efd5f9aacdd916","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/syncCandidateAbis.tmp.js","1717","872fc21b45aef2f19f12b34c991c777651c76d7fe864cc0bffb7a9fc1547bfdb","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/traceFounderWalletProposal6.tmp.js","2750","d97e43c72cfdae33cb45fd5a517c52621c3ce482dbae83ae726b6628198b1d33","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/traceWp98hbLevel6Dependencies.tmp.js","3901","ce952d44e2cf51f89e94db131c830ac8f9fa4d82a70cfc05646d0fe9392967ec","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/validateWalletReplacementLayouts.tmp.js","1178","4aa7eb1650a5d7f8f015f4284962a290235a61dcceff0353e8676c0fd22c17fe","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/validateWalletReplacementProposalPackage.tmp.js","5799","30d5baa2647d5ad3cc1e49ddab779b247f0275a34a89d6d515831b0f10b50ec8","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/verifyProductionMigrationProposals.tmp.js","1827","ef26cace2acdc321ab95447ae8c3dcaadb8e56a3c869b5dcdb54c7a7165d2c24","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/verifyProductionPause17.tmp.js","1572","3c98b7bb8af3d10c0dfe55a858cfb5e5a9baee746001caffc648815ff109d0bd","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/verifyProductionRecycleSelfFixDeployments.tmp.js","3251","809e6bd507de9faaec213b9c03b1b1947942ea64243866b01e071928d6d4826a","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/verifyProductionUnpause36.tmp.js","1484","0c3079c60002dd44bd06e14661135913014a8f220f80c36bbdfdfd55066a5179","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/verifyRecycleReceiversFourWeeks.tmp.js","3294","2c7538d8330efd469ac14fced7b7315c7c474a4afa1cd4ac8b811d8901acf315","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/verifyWalletReplacementDeployments.tmp.js","5198","a5c67ae6e6ed4e6511f4b3a5bd9f058ec7288db2750180fa31e64bfa2f7b447a","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/verifyWalletReplacementDescendantEdges.tmp.js","1783","0ca503064fed5bcef8e755ad29e260d50975f9ad86bef9b14d348d247aedf953","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/verifyWalletReplacementLiveCheckpoint.tmp.js","7734","a023fe8e9c0f7a17613fc427e4c4d7feef4786dc5d35e03daa7de847c98bbbc9","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/verifyWalletReplacementMatrixStorage.tmp.js","2582","0c6a93d3fb8ac649ed635628585f784ebc7b6ba30d223a593707def0b119d06d","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/verifyWalletSurgerySourceProvenance.tmp.js","5305","877c41d3d16eb0383e7039aff706b86a6b79115c4f2b68b60ddc47f055c60991","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p0-1783950675674.json","1023","a49347956aa727d4287fb1c0cb1bdc8724de639f2fa8508c51a3d3b072e9e4de","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p0-1783987620297.json","1023","878906b4cabd12d9a6b9ee8ba4c33280da6641097ac38bea5917c520bddd6e71","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p1-1783950747848.json","1023","09eb774dfefde2a245e2f7e19134c3b1d189a9037714df1fa66b4a8f1306eadf","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p1-1783987731199.json","1023","55199135e2905f4ce2a69ac835c37cf031dbf76919173e887d44387cabf7e446","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p10-1783992981568.json","1419","c8b9e624c07dc01335b24766aed4a13711bd28ef82d192fecb6cf3939ab0a3a9","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p11-1783993128520.json","1029","9b97e090489414b6a89bf7eb5110160d4918d2ed6befab94a266aec4d3531a49","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p12-1784041258074.json","202223","00f33e30aeb1daaae9b5be93198c6fac8343fc6fddb8809ef22598708e6387c7","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p12-1784041429192.json","241611","43e999d067117726af18436ee5a0a4753b15d135023e46a0fdb73464fa77a08d","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p13-1784042124334.json","70578","e9c9c164b96fbf559f50525a590ccc98dbd0c3f8888797d8518727ca49c48347","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p14-1784044825115.json","36972","0eab09b1c2efb7ff8520308e0634ac4aa2aa941211172685fcad3c50c473eede","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p15-1784046384461.json","692025","573568e09ab0f82cd9d3f000bf403cfe0fd468f4c384601bc15899e7a8b48442","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p16-1784049435739.json","1177020","2e27deee5e4278fa486d04058a8803d54006c4f35cdc16ffb8fae50782baf91a","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p2-1783951546256.json","536581","da1d3b17a957a8091659142479b53ac14cbd4f095f492a6e7e1d8f16da43c804","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p2-1783952074302.json","537221","6bac285d806a634f554a1b10832401c95a6c062d47cb3df86e8ec04ebe6884bd","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p2-1783988109732.json","558740","ff9e36641b842653b3e404aba6ff2b1e6e8b3face54529332a11ef4312a3a96b","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p3-1783885399315.json","162578","798c8ee743f5812aaae49253d29182c81ed1ac54cc58f2d40cc983e7a3253109","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p3-1783952488429.json","162466","76f1baee878c65b3d2f2c924641f95ab15677486d3caa20faa5d414874b00144","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p3-1783988550919.json","162637","3b6f2206e8916b2b804000eee5eff3651d1b48fb155cbe470f89e03c07922833","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p4-1783886037735.json","632730","83d6eab515c80fb81b2f8d3064906aa1ade14841ac728fad25b8af2806b8db19","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p4-1783953031397.json","605992","89daeb27ca1aed6418e37dd6bb106a56be0adb8bf11bb3d22a199e8e2b163c4e","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p4-1783989193410.json","645108","529f45d1acd95d5d6632e8f21bf825bcd8ee82aab54f1cf2a0f9c028414271ab","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p4-1783989269612.json","645405","61e125833aaed4733fd36581f7b34b45dd53aa0261f23af4aacfc785f5452d3f","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p5-1783957985059.json","744796","7316d4065332ad922e0a4ec815af27b09152cd05f422a34635fb679d4cf8eb50","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p5-1783991638931.json","699647","415d105b029748cbda290fd51cc37041b5060822c5699c39d89a3c350775410a","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p6-1783958910735.json","127788","8793f501fab5b85802a60a94c3071562d019ba124e5f0c59c98b932cf3dd9fa4","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p6-1783991952022.json","106121","a204797e9dee8c8b33ba7a0c409d688e316339ec3ea1ed2efdf6a6f769ac206c","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p7-1783962414509.json","148464","2010b8be5f2cdea69a620a5ec644e2d9b57d0dc18973e92af519ed8ef33d8f6b","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p7-1783992096654.json","148702","d4a67ece95f82c799f35f70ea086de47fb6c30995463db62eae78a81eb4b52bc","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p8-1783992519387.json","1216","87537176df6c25f701bd65f71dd2927058491873d3b7a2683e1812809b594c8d","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/p9-1783992778264.json","40491","b3d751508c809231e32c12578df2390e5042add0ffd511143ca41c8e2278c2bf","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/production-matrix-parent-ledger-90619980.json","145324","7daf24a1fba5f7752e699d9c32436f0251447c826609e9e90669e8b2360109eb","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/production-matrix-parent-ledger-frozen-90322384.json","136093","ab5db25a0e866a47a549fe3b2f9228a8acb6c6b8dea8e171d59dca3e50dfd944","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/production-matrix-parent-ledger-latest.json","145324","d430548306894a858d87daa3a142533377c4aa5520027e2451cd53ff9f3d1f60","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/production-matrix-parent-ledger-rescan.json","136093","3613c551f6d687567fe0e235556ad7d9b912556912d4fa200f16f4800f39d078","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/production-referral-depth-90617494.json","194812","67d463fcf66ddf69395f78b2d437d7258c36d93d0ddcd23721e016f277a826d2","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/production-referral-depth-90617732.json","195762","3c139cfe38bf354f4ae70d13ddfafffc7a3af478c24af0ecbda0b7bc4d042401","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/production-referral-depth-latest.json","195762","3c139cfe38bf354f4ae70d13ddfafffc7a3af478c24af0ecbda0b7bc4d042401","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/production-structural-state-90573542.json","2351261","91eb513ddedd489f585eeff425b7d7acafacf42dfa094d1b8beabcb63e2b8cb1","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/production-structural-state-90573698.json","2442422","f64ab912648c523d2d84195fd026b15758851c6aa95ae882c40f5776f3489fe6","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/production-structural-state-90608891.json","2447962","dc0f5e82c1f51ac66e822e21250f30035bee6ac9f9e773f7469d9be26631ee2b","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/production-structural-state-90617334.json","2447962","ca9ffee09970443ce13512245e73c32caa99c62808661ccdc2b9119597cf119d","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/production-structural-state-90619980.json","2447962","e7ba50e74f189889578ab402c747c166bfc5fd51fa2f58887752e191ea9134ce","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test-reports/production-structural-state-latest.json","2447962","0d07f6ef81ecc7b6d2036a5c900fd5bef0512c24d0af48023626d3fe9bccae15","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test/wallet-replacement-escrow-migrator.test.js","3000","918d4a2c014f698a306ea3f7bcbd21e51309626bfc4353fa93cf9eebbc08ea68","canonical-migration-test","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test/wallet-replacement-level-manager-migrator.test.js","2643","18caa5b09b238623badf62afe2752f0110470e7aea2d5b212b379fcf2e2fa474","canonical-migration-test","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test/wallet-replacement-orbit-chain-replay.test.js","5506","b56b7b069ddd390d1c965096ba4cf4b888e3ba26ad4c26e48986e6048e7be3a6","canonical-migration-test","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test/wallet-replacement-orbit-migrators.test.js","6536","e948fe6bb782924f50f64ea838a6f405a280f41cdbc0fe47c7ea0a04b9eda878","canonical-migration-test","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test/wallet-replacement-registration-migrator.test.js","5861","4a497eed863dd021cfc2f470c926936bed29cf31a341f4c22b934d5d1d1906a4","canonical-migration-test","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/test/wallet-replacement-token-migrators.test.js","3384","25957902bd7791fcfd0890636fd3062f00125776ce5e39d72ef0be0ed88e1a53","canonical-migration-test","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","testNote.txt","492","dfa720d17f2bf3e4cbd0fd3200d925e84eaa606c516cf1b1eda3b041ac3b476f","manual-review","System.Object[]"
